rva,AtomName,Type,Credibility,lastValue,convergencePoint
https://nobias-project.eu/RandomVariableAtom/RVA2964,USERCREDLAT(12943),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2967,USERCREDLAT(12942),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA2900,USERCREDLAT(12945),User,NotCredible,0.486,10
https://nobias-project.eu/RandomVariableAtom/RVA2961,USERCREDLAT(12941),User,NotCredible,0.135,33
https://nobias-project.eu/RandomVariableAtom/RVA2914,USERCREDLAT(12948),User,NotCredible,0.158,20
https://nobias-project.eu/RandomVariableAtom/RVA2903,USERCREDLAT(12947),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2911,USERCREDLAT(12949),User,NotCredible,0.031,34
https://nobias-project.eu/RandomVariableAtom/RVA2890,USERCREDLAT(12950),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA2894,USERCREDLAT(12951),User,NotCredible,0.359,30
https://nobias-project.eu/RandomVariableAtom/RVA2896,USERCREDLAT(12954),User,Credible,0.895,33
https://nobias-project.eu/RandomVariableAtom/RVA2938,USERCREDLAT(12956),User,Credible,0.996,23
https://nobias-project.eu/RandomVariableAtom/RVA2940,USERCREDLAT(12955),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA2924,USERCREDLAT(12960),User,NotCredible,0.053,32
https://nobias-project.eu/RandomVariableAtom/RVA2926,USERCREDLAT(12963),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2935,USERCREDLAT(12964),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3146,USERCREDLAT(12966),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA2931,USERCREDLAT(12965),User,NotCredible,0.225,28
https://nobias-project.eu/RandomVariableAtom/RVA3143,USERCREDLAT(12967),User,NotCredible,0.486,8
https://nobias-project.eu/RandomVariableAtom/RVA3124,USERCREDLAT(12970),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3126,USERCREDLAT(12972),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA2922,USERCREDLAT(12961),User,NotCredible,0.062,34
https://nobias-project.eu/RandomVariableAtom/RVA3135,USERCREDLAT(12973),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3128,USERCREDLAT(12971),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA3159,USERCREDLAT(12980),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA3178,USERCREDLAT(12978),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA3173,USERCREDLAT(12987),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3157,USERCREDLAT(12981),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3161,USERCREDLAT(12983),User,Credible,0.997,21
https://nobias-project.eu/RandomVariableAtom/RVA3097,USERCREDLAT(12988),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA3182,USERCREDLAT(12977),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA3148,USERCREDLAT(12969),User,Credible,0.925,34
https://nobias-project.eu/RandomVariableAtom/RVA3092,USERCREDLAT(12989),User,NotCredible,0.062,34
https://nobias-project.eu/RandomVariableAtom/RVA3078,USERCREDLAT(12993),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA3082,USERCREDLAT(12996),User,NotCredible,0.012,29
https://nobias-project.eu/RandomVariableAtom/RVA3121,USERCREDLAT(12999),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4882,USERCREDLAT(13000),User,Credible,0.996,25
https://nobias-project.eu/RandomVariableAtom/RVA4881,USERCREDLAT(13001),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4890,USERCREDLAT(13004),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4888,USERCREDLAT(13005),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4894,USERCREDLAT(13006),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4897,USERCREDLAT(13008),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4912,USERCREDLAT(13011),User,Credible,0.995,26
https://nobias-project.eu/RandomVariableAtom/RVA4918,USERCREDLAT(13016),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4922,USERCREDLAT(13018),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA5057,USERCREDLAT(13020),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA5055,USERCREDLAT(13021),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA5061,USERCREDLAT(13022),User,NotCredible,0.315,29
https://nobias-project.eu/RandomVariableAtom/RVA5065,USERCREDLAT(13024),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA5075,USERCREDLAT(13030),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA5068,USERCREDLAT(13026),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA5078,USERCREDLAT(13031),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA5081,USERCREDLAT(13033),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA5071,USERCREDLAT(13028),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA5088,USERCREDLAT(13037),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA5016,USERCREDLAT(13041),User,NotCredible,0.048,34
https://nobias-project.eu/RandomVariableAtom/RVA5086,USERCREDLAT(13038),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA5019,USERCREDLAT(13043),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA5027,USERCREDLAT(13047),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA5043,USERCREDLAT(13053),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA5023,USERCREDLAT(13045),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA5034,USERCREDLAT(13050),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA5037,USERCREDLAT(13052),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA5045,USERCREDLAT(13056),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4985,USERCREDLAT(13060),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA5050,USERCREDLAT(13057),User,Credible,0.99,21
https://nobias-project.eu/RandomVariableAtom/RVA5049,USERCREDLAT(13058),User,NotCredible,0.135,33
https://nobias-project.eu/RandomVariableAtom/RVA4983,USERCREDLAT(13061),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA5047,USERCREDLAT(13055),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4997,USERCREDLAT(13066),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA5052,USERCREDLAT(13059),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA4995,USERCREDLAT(13067),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA5013,USERCREDLAT(13070),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4999,USERCREDLAT(13069),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA5006,USERCREDLAT(13073),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA5007,USERCREDLAT(13076),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA5005,USERCREDLAT(13074),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4987,USERCREDLAT(13063),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA5004,USERCREDLAT(13071),User,NotCredible,0.063,33
https://nobias-project.eu/RandomVariableAtom/RVA4965,USERCREDLAT(13082),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA5011,USERCREDLAT(13079),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA5003,USERCREDLAT(13072),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA4967,USERCREDLAT(13084),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA5010,USERCREDLAT(13077),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA4969,USERCREDLAT(13086),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA4981,USERCREDLAT(13092),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA4968,USERCREDLAT(13087),User,Credible,0.948,32
https://nobias-project.eu/RandomVariableAtom/RVA4975,USERCREDLAT(13096),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA4982,USERCREDLAT(13091),User,NotCredible,0.225,28
https://nobias-project.eu/RandomVariableAtom/RVA4970,USERCREDLAT(13089),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4977,USERCREDLAT(13098),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA4976,USERCREDLAT(13095),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8783,USERCREDLAT(13103),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8777,USERCREDLAT(13102),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8781,USERCREDLAT(13104),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8787,USERCREDLAT(13105),User,NotCredible,0.038,34
https://nobias-project.eu/RandomVariableAtom/RVA8809,USERCREDLAT(13115),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA8789,USERCREDLAT(13108),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA4974,USERCREDLAT(13094),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8815,USERCREDLAT(13116),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8816,USERCREDLAT(13119),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA8716,USERCREDLAT(13120),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8725,USERCREDLAT(13123),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA8813,USERCREDLAT(13117),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8723,USERCREDLAT(13124),User,Credible,0.854,34
https://nobias-project.eu/RandomVariableAtom/RVA8729,USERCREDLAT(13125),User,Credible,0.949,32
https://nobias-project.eu/RandomVariableAtom/RVA8732,USERCREDLAT(13127),User,Credible,0.994,26
https://nobias-project.eu/RandomVariableAtom/RVA8731,USERCREDLAT(13128),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8758,USERCREDLAT(13134),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8754,USERCREDLAT(13132),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA8764,USERCREDLAT(13139),User,NotCredible,0.278,24
https://nobias-project.eu/RandomVariableAtom/RVA8752,USERCREDLAT(13133),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA8760,USERCREDLAT(13137),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8903,USERCREDLAT(13142),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA8762,USERCREDLAT(13136),User,Credible,0.988,32
https://nobias-project.eu/RandomVariableAtom/RVA8919,USERCREDLAT(13149),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA8917,USERCREDLAT(13147),User,Credible,0.994,29
https://nobias-project.eu/RandomVariableAtom/RVA8907,USERCREDLAT(13144),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA8936,USERCREDLAT(13159),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA8931,USERCREDLAT(13154),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA8929,USERCREDLAT(13155),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA8915,USERCREDLAT(13148),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA8927,USERCREDLAT(13152),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8883,USERCREDLAT(13165),User,NotCredible,0.486,10
https://nobias-project.eu/RandomVariableAtom/RVA8881,USERCREDLAT(13166),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA8886,USERCREDLAT(13167),User,NotCredible,0.031,34
https://nobias-project.eu/RandomVariableAtom/RVA8922,USERCREDLAT(13151),User,Credible,0.854,34
https://nobias-project.eu/RandomVariableAtom/RVA8891,USERCREDLAT(13170),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA8879,USERCREDLAT(13163),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8895,USERCREDLAT(13174),User,Credible,0.854,34
https://nobias-project.eu/RandomVariableAtom/RVA8870,USERCREDLAT(13160),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8885,USERCREDLAT(13168),User,NotCredible,0.135,33
https://nobias-project.eu/RandomVariableAtom/RVA8850,USERCREDLAT(13182),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8898,USERCREDLAT(13179),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8859,USERCREDLAT(13180),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA8855,USERCREDLAT(13185),User,NotCredible,0.01,32
https://nobias-project.eu/RandomVariableAtom/RVA8851,USERCREDLAT(13181),User,Credible,0.825,11
https://nobias-project.eu/RandomVariableAtom/RVA8935,USERCREDLAT(13156),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8896,USERCREDLAT(13177),User,NotCredible,0.063,34
https://nobias-project.eu/RandomVariableAtom/RVA8893,USERCREDLAT(13172),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA8858,USERCREDLAT(13189),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8857,USERCREDLAT(13187),User,Credible,0.995,26
https://nobias-project.eu/RandomVariableAtom/RVA8869,USERCREDLAT(13190),User,NotCredible,0.486,7
https://nobias-project.eu/RandomVariableAtom/RVA8868,USERCREDLAT(13191),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA8861,USERCREDLAT(13192),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8863,USERCREDLAT(13194),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8865,USERCREDLAT(13196),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA8867,USERCREDLAT(13198),User,Credible,0.559,24
https://nobias-project.eu/RandomVariableAtom/RVA8866,USERCREDLAT(13199),User,NotCredible,0.046,33
https://nobias-project.eu/RandomVariableAtom/RVA8862,USERCREDLAT(13195),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA8288,USERCREDLAT(13201),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA8294,USERCREDLAT(13202),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8864,USERCREDLAT(13197),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA8290,USERCREDLAT(13200),User,NotCredible,0.11,27
https://nobias-project.eu/RandomVariableAtom/RVA8292,USERCREDLAT(13203),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA8298,USERCREDLAT(13204),User,Credible,0.947,32
https://nobias-project.eu/RandomVariableAtom/RVA8296,USERCREDLAT(13205),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8302,USERCREDLAT(13206),User,NotCredible,0.486,7
https://nobias-project.eu/RandomVariableAtom/RVA8326,USERCREDLAT(13208),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8309,USERCREDLAT(13212),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8311,USERCREDLAT(13211),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8315,USERCREDLAT(13213),User,Credible,0.996,22
https://nobias-project.eu/RandomVariableAtom/RVA8313,USERCREDLAT(13214),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA8323,USERCREDLAT(13217),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8266,USERCREDLAT(13219),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA8317,USERCREDLAT(13216),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8321,USERCREDLAT(13218),User,Credible,0.949,33
https://nobias-project.eu/RandomVariableAtom/RVA8253,USERCREDLAT(13222),User,Credible,0.994,23
https://nobias-project.eu/RandomVariableAtom/RVA8248,USERCREDLAT(13221),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8257,USERCREDLAT(13224),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8255,USERCREDLAT(13225),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA8262,USERCREDLAT(13229),User,NotCredible,0.11,27
https://nobias-project.eu/RandomVariableAtom/RVA8251,USERCREDLAT(13223),User,Credible,0.953,32
https://nobias-project.eu/RandomVariableAtom/RVA8267,USERCREDLAT(13230),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8276,USERCREDLAT(13233),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA8270,USERCREDLAT(13232),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8264,USERCREDLAT(13228),User,Credible,0.949,31
https://nobias-project.eu/RandomVariableAtom/RVA8280,USERCREDLAT(13235),User,Credible,0.995,23
https://nobias-project.eu/RandomVariableAtom/RVA8285,USERCREDLAT(13239),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8202,USERCREDLAT(13240),User,NotCredible,0.265,31
https://nobias-project.eu/RandomVariableAtom/RVA8200,USERCREDLAT(13241),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA8206,USERCREDLAT(13242),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA8208,USERCREDLAT(13245),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA8214,USERCREDLAT(13246),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8217,USERCREDLAT(13248),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8233,USERCREDLAT(13254),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA8235,USERCREDLAT(13253),User,NotCredible,0.269,26
https://nobias-project.eu/RandomVariableAtom/RVA8239,USERCREDLAT(13255),User,NotCredible,0.225,28
https://nobias-project.eu/RandomVariableAtom/RVA8241,USERCREDLAT(13258),User,NotCredible,0.354,34
https://nobias-project.eu/RandomVariableAtom/RVA8384,USERCREDLAT(13260),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA8383,USERCREDLAT(13261),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8396,USERCREDLAT(13269),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8237,USERCREDLAT(13256),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA8416,USERCREDLAT(13273),User,Credible,0.997,19
https://nobias-project.eu/RandomVariableAtom/RVA8413,USERCREDLAT(13272),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA8415,USERCREDLAT(13274),User,Credible,0.98,33
https://nobias-project.eu/RandomVariableAtom/RVA8417,USERCREDLAT(13276),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA8419,USERCREDLAT(13278),User,NotCredible,0.031,31
https://nobias-project.eu/RandomVariableAtom/RVA8420,USERCREDLAT(13277),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA8359,USERCREDLAT(13280),User,Credible,0.975,29
https://nobias-project.eu/RandomVariableAtom/RVA8358,USERCREDLAT(13281),User,NotCredible,0.0,5
