name,rva,groundRuleCount
USERCREDLAT(316),https://nobias-project.eu/RandomVariableAtom/RVA10094,1
USERCREDLAT(3160),https://nobias-project.eu/RandomVariableAtom/RVA9204,1
USERCREDLAT(3161),https://nobias-project.eu/RandomVariableAtom/RVA9202,1
USERCREDLAT(3162),https://nobias-project.eu/RandomVariableAtom/RVA9200,1
USERCREDLAT(3164),https://nobias-project.eu/RandomVariableAtom/RVA9196,1
USERCREDLAT(3167),https://nobias-project.eu/RandomVariableAtom/RVA9191,1
USERCREDLAT(3168),https://nobias-project.eu/RandomVariableAtom/RVA9190,1
USERCREDLAT(3169),https://nobias-project.eu/RandomVariableAtom/RVA9188,1
USERCREDLAT(317),https://nobias-project.eu/RandomVariableAtom/RVA10091,1
USERCREDLAT(3170),https://nobias-project.eu/RandomVariableAtom/RVA9187,1
USERCREDLAT(3171),https://nobias-project.eu/RandomVariableAtom/RVA9216,1
USERCREDLAT(3173),https://nobias-project.eu/RandomVariableAtom/RVA9214,1
USERCREDLAT(3174),https://nobias-project.eu/RandomVariableAtom/RVA9213,1
USERCREDLAT(3175),https://nobias-project.eu/RandomVariableAtom/RVA9212,1
USERCREDLAT(3176),https://nobias-project.eu/RandomVariableAtom/RVA9211,1
USERCREDLAT(3177),https://nobias-project.eu/RandomVariableAtom/RVA9210,1
USERCREDLAT(3179),https://nobias-project.eu/RandomVariableAtom/RVA9208,1
USERCREDLAT(318),https://nobias-project.eu/RandomVariableAtom/RVA10089,1
USERCREDLAT(3181),https://nobias-project.eu/RandomVariableAtom/RVA9206,1
USERCREDLAT(3182),https://nobias-project.eu/RandomVariableAtom/RVA9227,1
USERCREDLAT(3183),https://nobias-project.eu/RandomVariableAtom/RVA9226,1
USERCREDLAT(3184),https://nobias-project.eu/RandomVariableAtom/RVA9225,1
USERCREDLAT(3186),https://nobias-project.eu/RandomVariableAtom/RVA9223,1
USERCREDLAT(3188),https://nobias-project.eu/RandomVariableAtom/RVA9221,1
USERCREDLAT(3189),https://nobias-project.eu/RandomVariableAtom/RVA9220,1
USERCREDLAT(319),https://nobias-project.eu/RandomVariableAtom/RVA10087,1
USERCREDLAT(3190),https://nobias-project.eu/RandomVariableAtom/RVA9219,1
USERCREDLAT(3194),https://nobias-project.eu/RandomVariableAtom/RVA8224,1
USERCREDLAT(3195),https://nobias-project.eu/RandomVariableAtom/RVA8223,1
USERCREDLAT(3197),https://nobias-project.eu/RandomVariableAtom/RVA8221,1
USERCREDLAT(3199),https://nobias-project.eu/RandomVariableAtom/RVA8219,1
USERCREDLAT(32),https://nobias-project.eu/RandomVariableAtom/RVA31,1
USERCREDLAT(3201),https://nobias-project.eu/RandomVariableAtom/RVA8526,1
USERCREDLAT(3202),https://nobias-project.eu/RandomVariableAtom/RVA8524,1
USERCREDLAT(3203),https://nobias-project.eu/RandomVariableAtom/RVA8523,1
USERCREDLAT(3204),https://nobias-project.eu/RandomVariableAtom/RVA8520,1
USERCREDLAT(3206),https://nobias-project.eu/RandomVariableAtom/RVA8516,1
USERCREDLAT(3208),https://nobias-project.eu/RandomVariableAtom/RVA8512,1
USERCREDLAT(321),https://nobias-project.eu/RandomVariableAtom/RVA10116,1
USERCREDLAT(3212),https://nobias-project.eu/RandomVariableAtom/RVA8554,1
USERCREDLAT(3213),https://nobias-project.eu/RandomVariableAtom/RVA8552,1
USERCREDLAT(3214),https://nobias-project.eu/RandomVariableAtom/RVA8551,1
USERCREDLAT(3215),https://nobias-project.eu/RandomVariableAtom/RVA8548,1
USERCREDLAT(3216),https://nobias-project.eu/RandomVariableAtom/RVA8546,1
USERCREDLAT(3217),https://nobias-project.eu/RandomVariableAtom/RVA8545,1
USERCREDLAT(3218),https://nobias-project.eu/RandomVariableAtom/RVA8542,1
USERCREDLAT(322),https://nobias-project.eu/RandomVariableAtom/RVA10115,1
USERCREDLAT(3220),https://nobias-project.eu/RandomVariableAtom/RVA8587,1
USERCREDLAT(3221),https://nobias-project.eu/RandomVariableAtom/RVA8585,1
USERCREDLAT(3222),https://nobias-project.eu/RandomVariableAtom/RVA8584,1
USERCREDLAT(3225),https://nobias-project.eu/RandomVariableAtom/RVA8578,1
USERCREDLAT(3226),https://nobias-project.eu/RandomVariableAtom/RVA8576,1
USERCREDLAT(3227),https://nobias-project.eu/RandomVariableAtom/RVA8575,1
USERCREDLAT(3228),https://nobias-project.eu/RandomVariableAtom/RVA8572,1
USERCREDLAT(3229),https://nobias-project.eu/RandomVariableAtom/RVA8571,1
USERCREDLAT(3230),https://nobias-project.eu/RandomVariableAtom/RVA8607,1
USERCREDLAT(3231),https://nobias-project.eu/RandomVariableAtom/RVA8606,1
USERCREDLAT(3233),https://nobias-project.eu/RandomVariableAtom/RVA8601,1
USERCREDLAT(3234),https://nobias-project.eu/RandomVariableAtom/RVA8599,1
USERCREDLAT(3235),https://nobias-project.eu/RandomVariableAtom/RVA8598,1
USERCREDLAT(3238),https://nobias-project.eu/RandomVariableAtom/RVA8592,1
USERCREDLAT(3239),https://nobias-project.eu/RandomVariableAtom/RVA8590,1
USERCREDLAT(3242),https://nobias-project.eu/RandomVariableAtom/RVA8637,1
USERCREDLAT(3243),https://nobias-project.eu/RandomVariableAtom/RVA8635,1
USERCREDLAT(3244),https://nobias-project.eu/RandomVariableAtom/RVA8633,1
USERCREDLAT(3245),https://nobias-project.eu/RandomVariableAtom/RVA8631,1
USERCREDLAT(3246),https://nobias-project.eu/RandomVariableAtom/RVA8630,1
USERCREDLAT(3247),https://nobias-project.eu/RandomVariableAtom/RVA8628,1
USERCREDLAT(325),https://nobias-project.eu/RandomVariableAtom/RVA10112,1
USERCREDLAT(3250),https://nobias-project.eu/RandomVariableAtom/RVA8661,1
USERCREDLAT(3251),https://nobias-project.eu/RandomVariableAtom/RVA8658,1
USERCREDLAT(3252),https://nobias-project.eu/RandomVariableAtom/RVA8657,1
USERCREDLAT(3253),https://nobias-project.eu/RandomVariableAtom/RVA8654,1
USERCREDLAT(3254),https://nobias-project.eu/RandomVariableAtom/RVA8652,1
USERCREDLAT(3255),https://nobias-project.eu/RandomVariableAtom/RVA8650,1
USERCREDLAT(3256),https://nobias-project.eu/RandomVariableAtom/RVA8648,1
USERCREDLAT(3258),https://nobias-project.eu/RandomVariableAtom/RVA8644,1
USERCREDLAT(326),https://nobias-project.eu/RandomVariableAtom/RVA10111,1
USERCREDLAT(3260),https://nobias-project.eu/RandomVariableAtom/RVA8681,1
USERCREDLAT(3261),https://nobias-project.eu/RandomVariableAtom/RVA8678,1
USERCREDLAT(3264),https://nobias-project.eu/RandomVariableAtom/RVA8672,1
USERCREDLAT(3266),https://nobias-project.eu/RandomVariableAtom/RVA8668,1
USERCREDLAT(3268),https://nobias-project.eu/RandomVariableAtom/RVA8665,1
USERCREDLAT(3269),https://nobias-project.eu/RandomVariableAtom/RVA8663,1
USERCREDLAT(3270),https://nobias-project.eu/RandomVariableAtom/RVA8693,1
USERCREDLAT(3271),https://nobias-project.eu/RandomVariableAtom/RVA8692,1
USERCREDLAT(3272),https://nobias-project.eu/RandomVariableAtom/RVA8691,1
USERCREDLAT(3273),https://nobias-project.eu/RandomVariableAtom/RVA8690,1
USERCREDLAT(3274),https://nobias-project.eu/RandomVariableAtom/RVA8689,1
USERCREDLAT(3275),https://nobias-project.eu/RandomVariableAtom/RVA8688,1
USERCREDLAT(3276),https://nobias-project.eu/RandomVariableAtom/RVA8687,1
USERCREDLAT(3277),https://nobias-project.eu/RandomVariableAtom/RVA8686,1
USERCREDLAT(3280),https://nobias-project.eu/RandomVariableAtom/RVA8683,1
USERCREDLAT(3282),https://nobias-project.eu/RandomVariableAtom/RVA8703,1
USERCREDLAT(3285),https://nobias-project.eu/RandomVariableAtom/RVA8700,1
USERCREDLAT(3287),https://nobias-project.eu/RandomVariableAtom/RVA8698,1
USERCREDLAT(3289),https://nobias-project.eu/RandomVariableAtom/RVA8696,1
USERCREDLAT(3291),https://nobias-project.eu/RandomVariableAtom/RVA8694,1
USERCREDLAT(3293),https://nobias-project.eu/RandomVariableAtom/RVA8711,1
USERCREDLAT(3295),https://nobias-project.eu/RandomVariableAtom/RVA8709,1
USERCREDLAT(3296),https://nobias-project.eu/RandomVariableAtom/RVA8708,1
USERCREDLAT(3297),https://nobias-project.eu/RandomVariableAtom/RVA8707,1
USERCREDLAT(3298),https://nobias-project.eu/RandomVariableAtom/RVA8706,1
USERCREDLAT(3300),https://nobias-project.eu/RandomVariableAtom/RVA7894,1
USERCREDLAT(3301),https://nobias-project.eu/RandomVariableAtom/RVA7893,1
USERCREDLAT(3305),https://nobias-project.eu/RandomVariableAtom/RVA7884,1
USERCREDLAT(3307),https://nobias-project.eu/RandomVariableAtom/RVA7879,1
USERCREDLAT(3309),https://nobias-project.eu/RandomVariableAtom/RVA7875,1
USERCREDLAT(331),https://nobias-project.eu/RandomVariableAtom/RVA10157,1
USERCREDLAT(3310),https://nobias-project.eu/RandomVariableAtom/RVA7925,1
USERCREDLAT(3313),https://nobias-project.eu/RandomVariableAtom/RVA7919,1
USERCREDLAT(3314),https://nobias-project.eu/RandomVariableAtom/RVA7917,1
USERCREDLAT(3315),https://nobias-project.eu/RandomVariableAtom/RVA7915,1
USERCREDLAT(3316),https://nobias-project.eu/RandomVariableAtom/RVA7912,1
USERCREDLAT(3317),https://nobias-project.eu/RandomVariableAtom/RVA7910,1
USERCREDLAT(3318),https://nobias-project.eu/RandomVariableAtom/RVA7908,1
USERCREDLAT(3319),https://nobias-project.eu/RandomVariableAtom/RVA7907,1
USERCREDLAT(332),https://nobias-project.eu/RandomVariableAtom/RVA10156,1
USERCREDLAT(3320),https://nobias-project.eu/RandomVariableAtom/RVA7953,1
USERCREDLAT(3321),https://nobias-project.eu/RandomVariableAtom/RVA7950,1
USERCREDLAT(3322),https://nobias-project.eu/RandomVariableAtom/RVA7948,1
USERCREDLAT(3323),https://nobias-project.eu/RandomVariableAtom/RVA7946,1
USERCREDLAT(3324),https://nobias-project.eu/RandomVariableAtom/RVA7944,1
USERCREDLAT(3325),https://nobias-project.eu/RandomVariableAtom/RVA7942,1
USERCREDLAT(3328),https://nobias-project.eu/RandomVariableAtom/RVA7937,1
USERCREDLAT(333),https://nobias-project.eu/RandomVariableAtom/RVA10155,1
USERCREDLAT(3331),https://nobias-project.eu/RandomVariableAtom/RVA7980,1
USERCREDLAT(3332),https://nobias-project.eu/RandomVariableAtom/RVA7978,1
USERCREDLAT(3333),https://nobias-project.eu/RandomVariableAtom/RVA7973,1
USERCREDLAT(3334),https://nobias-project.eu/RandomVariableAtom/RVA7971,1
USERCREDLAT(3337),https://nobias-project.eu/RandomVariableAtom/RVA7962,1
USERCREDLAT(3338),https://nobias-project.eu/RandomVariableAtom/RVA7959,1
USERCREDLAT(334),https://nobias-project.eu/RandomVariableAtom/RVA10154,1
USERCREDLAT(3340),https://nobias-project.eu/RandomVariableAtom/RVA8022,1
USERCREDLAT(3341),https://nobias-project.eu/RandomVariableAtom/RVA8018,1
USERCREDLAT(3343),https://nobias-project.eu/RandomVariableAtom/RVA8013,1
USERCREDLAT(3345),https://nobias-project.eu/RandomVariableAtom/RVA8008,1
USERCREDLAT(3346),https://nobias-project.eu/RandomVariableAtom/RVA8006,1
USERCREDLAT(3347),https://nobias-project.eu/RandomVariableAtom/RVA8002,1
USERCREDLAT(3350),https://nobias-project.eu/RandomVariableAtom/RVA8061,1
USERCREDLAT(3351),https://nobias-project.eu/RandomVariableAtom/RVA8059,1
USERCREDLAT(3354),https://nobias-project.eu/RandomVariableAtom/RVA8049,1
USERCREDLAT(3355),https://nobias-project.eu/RandomVariableAtom/RVA8047,1
USERCREDLAT(3357),https://nobias-project.eu/RandomVariableAtom/RVA8040,1
USERCREDLAT(336),https://nobias-project.eu/RandomVariableAtom/RVA10152,1
USERCREDLAT(3360),https://nobias-project.eu/RandomVariableAtom/RVA8103,1
USERCREDLAT(3361),https://nobias-project.eu/RandomVariableAtom/RVA8099,1
USERCREDLAT(3362),https://nobias-project.eu/RandomVariableAtom/RVA8098,1
USERCREDLAT(3364),https://nobias-project.eu/RandomVariableAtom/RVA8091,1
USERCREDLAT(3365),https://nobias-project.eu/RandomVariableAtom/RVA8089,1
USERCREDLAT(3367),https://nobias-project.eu/RandomVariableAtom/RVA8083,1
USERCREDLAT(3368),https://nobias-project.eu/RandomVariableAtom/RVA8079,1
USERCREDLAT(3369),https://nobias-project.eu/RandomVariableAtom/RVA8077,1
USERCREDLAT(337),https://nobias-project.eu/RandomVariableAtom/RVA10151,1
USERCREDLAT(3370),https://nobias-project.eu/RandomVariableAtom/RVA8124,1
USERCREDLAT(3371),https://nobias-project.eu/RandomVariableAtom/RVA8123,1
USERCREDLAT(3373),https://nobias-project.eu/RandomVariableAtom/RVA8119,1
USERCREDLAT(3375),https://nobias-project.eu/RandomVariableAtom/RVA8115,1
USERCREDLAT(3377),https://nobias-project.eu/RandomVariableAtom/RVA8111,1
USERCREDLAT(3378),https://nobias-project.eu/RandomVariableAtom/RVA8109,1
USERCREDLAT(3379),https://nobias-project.eu/RandomVariableAtom/RVA8106,1
USERCREDLAT(338),https://nobias-project.eu/RandomVariableAtom/RVA10168,1
USERCREDLAT(3381),https://nobias-project.eu/RandomVariableAtom/RVA8147,1
USERCREDLAT(3382),https://nobias-project.eu/RandomVariableAtom/RVA8145,1
USERCREDLAT(3384),https://nobias-project.eu/RandomVariableAtom/RVA8142,1
USERCREDLAT(3386),https://nobias-project.eu/RandomVariableAtom/RVA8138,1
USERCREDLAT(3389),https://nobias-project.eu/RandomVariableAtom/RVA8133,1
USERCREDLAT(3390),https://nobias-project.eu/RandomVariableAtom/RVA8125,1
USERCREDLAT(3391),https://nobias-project.eu/RandomVariableAtom/RVA8168,1
USERCREDLAT(3393),https://nobias-project.eu/RandomVariableAtom/RVA8165,1
USERCREDLAT(3394),https://nobias-project.eu/RandomVariableAtom/RVA8163,1
USERCREDLAT(3395),https://nobias-project.eu/RandomVariableAtom/RVA8161,1
USERCREDLAT(3396),https://nobias-project.eu/RandomVariableAtom/RVA8159,1
USERCREDLAT(3398),https://nobias-project.eu/RandomVariableAtom/RVA8155,1
USERCREDLAT(34),https://nobias-project.eu/RandomVariableAtom/RVA49,1
USERCREDLAT(3400),https://nobias-project.eu/RandomVariableAtom/RVA7190,1
USERCREDLAT(3402),https://nobias-project.eu/RandomVariableAtom/RVA7185,1
USERCREDLAT(3403),https://nobias-project.eu/RandomVariableAtom/RVA7184,1
USERCREDLAT(3404),https://nobias-project.eu/RandomVariableAtom/RVA7181,1
USERCREDLAT(3406),https://nobias-project.eu/RandomVariableAtom/RVA7177,1
USERCREDLAT(3407),https://nobias-project.eu/RandomVariableAtom/RVA7175,1
USERCREDLAT(3408),https://nobias-project.eu/RandomVariableAtom/RVA7173,1
USERCREDLAT(3409),https://nobias-project.eu/RandomVariableAtom/RVA7172,1
USERCREDLAT(341),https://nobias-project.eu/RandomVariableAtom/RVA10189,1
USERCREDLAT(3410),https://nobias-project.eu/RandomVariableAtom/RVA7210,1
USERCREDLAT(3411),https://nobias-project.eu/RandomVariableAtom/RVA7207,1
USERCREDLAT(3412),https://nobias-project.eu/RandomVariableAtom/RVA7206,1
USERCREDLAT(3413),https://nobias-project.eu/RandomVariableAtom/RVA7204,1
USERCREDLAT(3415),https://nobias-project.eu/RandomVariableAtom/RVA7199,1
USERCREDLAT(3416),https://nobias-project.eu/RandomVariableAtom/RVA7198,1
USERCREDLAT(3418),https://nobias-project.eu/RandomVariableAtom/RVA7193,1
USERCREDLAT(342),https://nobias-project.eu/RandomVariableAtom/RVA10188,1
USERCREDLAT(3420),https://nobias-project.eu/RandomVariableAtom/RVA7229,1
USERCREDLAT(3421),https://nobias-project.eu/RandomVariableAtom/RVA7228,1
USERCREDLAT(3422),https://nobias-project.eu/RandomVariableAtom/RVA7225,1
USERCREDLAT(3423),https://nobias-project.eu/RandomVariableAtom/RVA7223,1
USERCREDLAT(3424),https://nobias-project.eu/RandomVariableAtom/RVA7221,1
USERCREDLAT(3426),https://nobias-project.eu/RandomVariableAtom/RVA7218,1
USERCREDLAT(3427),https://nobias-project.eu/RandomVariableAtom/RVA7215,1
USERCREDLAT(3428),https://nobias-project.eu/RandomVariableAtom/RVA7213,1
USERCREDLAT(3429),https://nobias-project.eu/RandomVariableAtom/RVA7212,1
USERCREDLAT(343),https://nobias-project.eu/RandomVariableAtom/RVA10187,1
USERCREDLAT(3430),https://nobias-project.eu/RandomVariableAtom/RVA7259,1
USERCREDLAT(3432),https://nobias-project.eu/RandomVariableAtom/RVA7253,1
USERCREDLAT(3433),https://nobias-project.eu/RandomVariableAtom/RVA7252,1
USERCREDLAT(3434),https://nobias-project.eu/RandomVariableAtom/RVA7249,1
USERCREDLAT(3435),https://nobias-project.eu/RandomVariableAtom/RVA7246,1
USERCREDLAT(3436),https://nobias-project.eu/RandomVariableAtom/RVA7243,1
USERCREDLAT(3437),https://nobias-project.eu/RandomVariableAtom/RVA7239,1
USERCREDLAT(344),https://nobias-project.eu/RandomVariableAtom/RVA10186,1
USERCREDLAT(3442),https://nobias-project.eu/RandomVariableAtom/RVA7283,1
USERCREDLAT(3443),https://nobias-project.eu/RandomVariableAtom/RVA7280,1
USERCREDLAT(3444),https://nobias-project.eu/RandomVariableAtom/RVA7276,1
USERCREDLAT(3445),https://nobias-project.eu/RandomVariableAtom/RVA7273,1
USERCREDLAT(3447),https://nobias-project.eu/RandomVariableAtom/RVA7269,1
USERCREDLAT(3448),https://nobias-project.eu/RandomVariableAtom/RVA7265,1
USERCREDLAT(345),https://nobias-project.eu/RandomVariableAtom/RVA10185,1
USERCREDLAT(3450),https://nobias-project.eu/RandomVariableAtom/RVA7319,1
USERCREDLAT(3451),https://nobias-project.eu/RandomVariableAtom/RVA7316,1
USERCREDLAT(3452),https://nobias-project.eu/RandomVariableAtom/RVA7313,1
USERCREDLAT(3453),https://nobias-project.eu/RandomVariableAtom/RVA7310,1
USERCREDLAT(3455),https://nobias-project.eu/RandomVariableAtom/RVA7304,1
USERCREDLAT(3457),https://nobias-project.eu/RandomVariableAtom/RVA7297,1
USERCREDLAT(3458),https://nobias-project.eu/RandomVariableAtom/RVA7294,1
USERCREDLAT(3459),https://nobias-project.eu/RandomVariableAtom/RVA7293,1
USERCREDLAT(3464),https://nobias-project.eu/RandomVariableAtom/RVA7337,1
USERCREDLAT(3466),https://nobias-project.eu/RandomVariableAtom/RVA7332,1
USERCREDLAT(3467),https://nobias-project.eu/RandomVariableAtom/RVA7329,1
USERCREDLAT(3468),https://nobias-project.eu/RandomVariableAtom/RVA7325,1
USERCREDLAT(347),https://nobias-project.eu/RandomVariableAtom/RVA10183,1
USERCREDLAT(3470),https://nobias-project.eu/RandomVariableAtom/RVA7387,1
USERCREDLAT(3471),https://nobias-project.eu/RandomVariableAtom/RVA7385,1
USERCREDLAT(3474),https://nobias-project.eu/RandomVariableAtom/RVA7380,1
USERCREDLAT(3476),https://nobias-project.eu/RandomVariableAtom/RVA7376,1
USERCREDLAT(3477),https://nobias-project.eu/RandomVariableAtom/RVA7374,1
USERCREDLAT(3478),https://nobias-project.eu/RandomVariableAtom/RVA7372,1
USERCREDLAT(3479),https://nobias-project.eu/RandomVariableAtom/RVA7370,1
USERCREDLAT(3480),https://nobias-project.eu/RandomVariableAtom/RVA7429,1
USERCREDLAT(3481),https://nobias-project.eu/RandomVariableAtom/RVA7428,1
USERCREDLAT(3482),https://nobias-project.eu/RandomVariableAtom/RVA7426,1
USERCREDLAT(3484),https://nobias-project.eu/RandomVariableAtom/RVA7422,1
USERCREDLAT(3485),https://nobias-project.eu/RandomVariableAtom/RVA7420,1
USERCREDLAT(3487),https://nobias-project.eu/RandomVariableAtom/RVA7416,1
USERCREDLAT(3488),https://nobias-project.eu/RandomVariableAtom/RVA7413,1
USERCREDLAT(3489),https://nobias-project.eu/RandomVariableAtom/RVA7412,1
USERCREDLAT(349),https://nobias-project.eu/RandomVariableAtom/RVA9246,1
USERCREDLAT(3490),https://nobias-project.eu/RandomVariableAtom/RVA7460,1
USERCREDLAT(3491),https://nobias-project.eu/RandomVariableAtom/RVA7458,1
USERCREDLAT(3494),https://nobias-project.eu/RandomVariableAtom/RVA7453,1
USERCREDLAT(3495),https://nobias-project.eu/RandomVariableAtom/RVA7450,1
USERCREDLAT(3497),https://nobias-project.eu/RandomVariableAtom/RVA7446,1
USERCREDLAT(3498),https://nobias-project.eu/RandomVariableAtom/RVA7443,1
USERCREDLAT(3499),https://nobias-project.eu/RandomVariableAtom/RVA7442,1
USERCREDLAT(35),https://nobias-project.eu/RandomVariableAtom/RVA48,1
USERCREDLAT(3501),https://nobias-project.eu/RandomVariableAtom/RVA2327,1
USERCREDLAT(3502),https://nobias-project.eu/RandomVariableAtom/RVA2326,1
USERCREDLAT(3504),https://nobias-project.eu/RandomVariableAtom/RVA2322,1
USERCREDLAT(3506),https://nobias-project.eu/RandomVariableAtom/RVA2317,1
USERCREDLAT(3507),https://nobias-project.eu/RandomVariableAtom/RVA2315,1
USERCREDLAT(351),https://nobias-project.eu/RandomVariableAtom/RVA9259,1
USERCREDLAT(3510),https://nobias-project.eu/RandomVariableAtom/RVA2350,1
USERCREDLAT(3511),https://nobias-project.eu/RandomVariableAtom/RVA2347,1
USERCREDLAT(3513),https://nobias-project.eu/RandomVariableAtom/RVA2343,1
USERCREDLAT(3514),https://nobias-project.eu/RandomVariableAtom/RVA2341,1
USERCREDLAT(3517),https://nobias-project.eu/RandomVariableAtom/RVA2336,1
USERCREDLAT(3518),https://nobias-project.eu/RandomVariableAtom/RVA2333,1
USERCREDLAT(352),https://nobias-project.eu/RandomVariableAtom/RVA9269,1
