term_id,coefficient,has_rva,Model,Dataset,Fold_number,fold_id
Term13334,-1.0,RVA9963,Model2,Data1,1,Fold1
Term13335,-1.0,RVA9963,Model2,Data1,1,Fold1
Term13336,-1.0,RVA9963,Model2,Data1,1,Fold1
Term13337,-1.0,RVA9963,Model2,Data1,1,Fold1
Term13338,-1.0,RVA9963,Model2,Data1,1,Fold1
Term13339,-1.0,RVA9963,Model2,Data1,1,Fold1
Term13340,-1.0,RVA845,Model2,Data1,1,Fold1
Term13340,-1.0,RVA9963,Model2,Data1,1,Fold1
Term13341,-1.0,RVA9962,Model2,Data1,1,Fold1
Term13342,-1.0,RVA848,Model2,Data1,1,Fold1
Term13342,-1.0,RVA9963,Model2,Data1,1,Fold1
Term13343,-1.0,RVA9963,Model2,Data1,1,Fold1
Term13344,-1.0,RVA9959,Model2,Data1,1,Fold1
Term13345,-1.0,RVA9558,Model2,Data1,1,Fold1
Term13345,-1.0,RVA9961,Model2,Data1,1,Fold1
Term13346,-1.0,RVA9968,Model2,Data1,1,Fold1
Term13347,-1.0,RVA9960,Model2,Data1,1,Fold1
Term13348,-1.0,RVA9969,Model2,Data1,1,Fold1
Term13349,-1.0,RVA10053,Model2,Data1,1,Fold1
Term13350,-1.0,RVA10052,Model2,Data1,1,Fold1
Term13351,-1.0,RVA10058,Model2,Data1,1,Fold1
Term13352,-1.0,RVA778,Model2,Data1,1,Fold1
Term13352,-1.0,RVA10065,Model2,Data1,1,Fold1
Term13353,-1.0,RVA10085,Model2,Data1,1,Fold1
Term13354,-1.0,RVA9558,Model2,Data1,1,Fold1
Term13354,-1.0,RVA10056,Model2,Data1,1,Fold1
Term13355,-1.0,RVA10085,Model2,Data1,1,Fold1
Term13356,-1.0,RVA8350,Model2,Data1,1,Fold1
Term13356,-1.0,RVA10062,Model2,Data1,1,Fold1
Term13357,-1.0,RVA10085,Model2,Data1,1,Fold1
Term13358,-1.0,RVA10085,Model2,Data1,1,Fold1
Term13359,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13359,-1.0,RVA10083,Model2,Data1,1,Fold1
Term13360,-1.0,RVA10084,Model2,Data1,1,Fold1
Term13361,-1.0,RVA10094,Model2,Data1,1,Fold1
Term13362,-1.0,RVA10087,Model2,Data1,1,Fold1
Term13363,-1.0,RVA10081,Model2,Data1,1,Fold1
Term13364,-1.0,RVA10091,Model2,Data1,1,Fold1
Term13365,-1.0,RVA8350,Model2,Data1,1,Fold1
Term13365,-1.0,RVA10117,Model2,Data1,1,Fold1
Term13366,-1.0,RVA10115,Model2,Data1,1,Fold1
Term13367,-1.0,RVA10112,Model2,Data1,1,Fold1
Term13368,-1.0,RVA8356,Model2,Data1,1,Fold1
Term13368,-1.0,RVA10114,Model2,Data1,1,Fold1
Term13369,-1.0,RVA10158,Model2,Data1,1,Fold1
Term13370,-1.0,RVA10157,Model2,Data1,1,Fold1
Term13371,-1.0,RVA10155,Model2,Data1,1,Fold1
Term13372,-1.0,RVA10154,Model2,Data1,1,Fold1
Term13373,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13373,-1.0,RVA10128,Model2,Data1,1,Fold1
Term13374,-1.0,RVA10151,Model2,Data1,1,Fold1
Term13375,-1.0,RVA10158,Model2,Data1,1,Fold1
Term13376,-1.0,RVA10166,Model2,Data1,1,Fold1
Term13377,-1.0,RVA10168,Model2,Data1,1,Fold1
Term13378,-1.0,RVA9558,Model2,Data1,1,Fold1
Term13378,-1.0,RVA10153,Model2,Data1,1,Fold1
Term13379,-1.0,RVA724,Model2,Data1,1,Fold1
Term13379,-1.0,RVA10181,Model2,Data1,1,Fold1
Term13380,-1.0,RVA10166,Model2,Data1,1,Fold1
Term13381,-1.0,RVA10187,Model2,Data1,1,Fold1
Term13382,-1.0,RVA10183,Model2,Data1,1,Fold1
Term13383,-1.0,RVA10182,Model2,Data1,1,Fold1
Term13384,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13384,-1.0,RVA10124,Model2,Data1,1,Fold1
Term13385,-1.0,RVA10166,Model2,Data1,1,Fold1
Term13386,-1.0,RVA10182,Model2,Data1,1,Fold1
Term13387,-1.0,RVA845,Model2,Data1,1,Fold1
Term13387,-1.0,RVA10184,Model2,Data1,1,Fold1
Term13388,-1.0,RVA10182,Model2,Data1,1,Fold1
Term13389,-1.0,RVA9260,Model2,Data1,1,Fold1
Term13390,-1.0,RVA9260,Model2,Data1,1,Fold1
Term13391,-1.0,RVA9260,Model2,Data1,1,Fold1
Term13392,-1.0,RVA844,Model2,Data1,1,Fold1
Term13392,-1.0,RVA9260,Model2,Data1,1,Fold1
Term13393,-1.0,RVA9266,Model2,Data1,1,Fold1
Term13394,-1.0,RVA9265,Model2,Data1,1,Fold1
Term13395,-1.0,RVA9259,Model2,Data1,1,Fold1
Term13396,-1.0,RVA9262,Model2,Data1,1,Fold1
Term13397,-1.0,RVA9302,Model2,Data1,1,Fold1
Term13398,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13398,-1.0,RVA9301,Model2,Data1,1,Fold1
Term13399,-1.0,RVA9560,Model2,Data1,1,Fold1
Term13399,-1.0,RVA9263,Model2,Data1,1,Fold1
Term13400,-1.0,RVA9302,Model2,Data1,1,Fold1
Term13401,-1.0,RVA9308,Model2,Data1,1,Fold1
Term13402,-1.0,RVA778,Model2,Data1,1,Fold1
Term13402,-1.0,RVA9307,Model2,Data1,1,Fold1
Term13403,-1.0,RVA9303,Model2,Data1,1,Fold1
Term13404,-1.0,RVA9341,Model2,Data1,1,Fold1
Term13405,-1.0,RVA9304,Model2,Data1,1,Fold1
Term13406,-1.0,RVA9338,Model2,Data1,1,Fold1
Term13407,-1.0,RVA9340,Model2,Data1,1,Fold1
Term13408,-1.0,RVA9348,Model2,Data1,1,Fold1
Term13409,-1.0,RVA9345,Model2,Data1,1,Fold1
Term13410,-1.0,RVA777,Model2,Data1,1,Fold1
Term13410,-1.0,RVA9346,Model2,Data1,1,Fold1
Term13411,-1.0,RVA9342,Model2,Data1,1,Fold1
Term13412,-1.0,RVA9344,Model2,Data1,1,Fold1
Term13413,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13413,-1.0,RVA9393,Model2,Data1,1,Fold1
Term13414,-1.0,RVA9344,Model2,Data1,1,Fold1
Term13415,-1.0,RVA9390,Model2,Data1,1,Fold1
Term13416,-1.0,RVA8405,Model2,Data1,1,Fold1
Term13416,-1.0,RVA9391,Model2,Data1,1,Fold1
Term13417,-1.0,RVA9397,Model2,Data1,1,Fold1
Term13418,-1.0,RVA9426,Model2,Data1,1,Fold1
Term13419,-1.0,RVA9426,Model2,Data1,1,Fold1
Term13420,-1.0,RVA9426,Model2,Data1,1,Fold1
Term13421,-1.0,RVA9437,Model2,Data1,1,Fold1
Term13422,-1.0,RVA9433,Model2,Data1,1,Fold1
Term13423,-1.0,RVA9429,Model2,Data1,1,Fold1
Term13424,-1.0,RVA9561,Model2,Data1,1,Fold1
Term13425,-1.0,RVA9570,Model2,Data1,1,Fold1
Term13426,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13426,-1.0,RVA9571,Model2,Data1,1,Fold1
Term13427,-1.0,RVA9433,Model2,Data1,1,Fold1
Term13428,-1.0,RVA724,Model2,Data1,1,Fold1
Term13428,-1.0,RVA9567,Model2,Data1,1,Fold1
Term13429,-1.0,RVA849,Model2,Data1,1,Fold1
Term13429,-1.0,RVA9565,Model2,Data1,1,Fold1
Term13430,-1.0,RVA9566,Model2,Data1,1,Fold1
Term13431,-1.0,RVA9566,Model2,Data1,1,Fold1
Term13432,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13432,-1.0,RVA9585,Model2,Data1,1,Fold1
Term13433,-1.0,RVA9555,Model2,Data1,1,Fold1
Term13433,-1.0,RVA9565,Model2,Data1,1,Fold1
Term13434,-1.0,RVA9582,Model2,Data1,1,Fold1
Term13435,-1.0,RVA9568,Model2,Data1,1,Fold1
Term13436,-1.0,RVA9591,Model2,Data1,1,Fold1
Term13437,-1.0,RVA9604,Model2,Data1,1,Fold1
Term13438,-1.0,RVA9606,Model2,Data1,1,Fold1
Term13439,-1.0,RVA9589,Model2,Data1,1,Fold1
Term13440,-1.0,RVA777,Model2,Data1,1,Fold1
Term13440,-1.0,RVA9602,Model2,Data1,1,Fold1
Term13441,-1.0,RVA9603,Model2,Data1,1,Fold1
Term13442,-1.0,RVA9614,Model2,Data1,1,Fold1
Term13443,-1.0,RVA9601,Model2,Data1,1,Fold1
Term13444,-1.0,RVA8356,Model2,Data1,1,Fold1
Term13444,-1.0,RVA9609,Model2,Data1,1,Fold1
Term13445,-1.0,RVA9616,Model2,Data1,1,Fold1
Term13446,-1.0,RVA9557,Model2,Data1,1,Fold1
Term13446,-1.0,RVA9607,Model2,Data1,1,Fold1
Term13447,-1.0,RVA9586,Model2,Data1,1,Fold1
Term13448,-1.0,RVA9634,Model2,Data1,1,Fold1
Term13449,-1.0,RVA9607,Model2,Data1,1,Fold1
Term13450,-1.0,RVA9558,Model2,Data1,1,Fold1
Term13450,-1.0,RVA9632,Model2,Data1,1,Fold1
Term13451,-1.0,RVA9631,Model2,Data1,1,Fold1
Term13452,-1.0,RVA8368,Model2,Data1,1,Fold1
Term13452,-1.0,RVA9632,Model2,Data1,1,Fold1
Term13453,-1.0,RVA9657,Model2,Data1,1,Fold1
Term13454,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13454,-1.0,RVA9632,Model2,Data1,1,Fold1
Term13455,-1.0,RVA9638,Model2,Data1,1,Fold1
Term13456,-1.0,RVA9654,Model2,Data1,1,Fold1
Term13457,-1.0,RVA846,Model2,Data1,1,Fold1
Term13457,-1.0,RVA9639,Model2,Data1,1,Fold1
Term13458,-1.0,RVA9639,Model2,Data1,1,Fold1
Term13459,-1.0,RVA9670,Model2,Data1,1,Fold1
Term13460,-1.0,RVA9652,Model2,Data1,1,Fold1
Term13461,-1.0,RVA9687,Model2,Data1,1,Fold1
Term13462,-1.0,RVA9666,Model2,Data1,1,Fold1
Term13463,-1.0,RVA9558,Model2,Data1,1,Fold1
Term13463,-1.0,RVA9688,Model2,Data1,1,Fold1
Term13464,-1.0,RVA9684,Model2,Data1,1,Fold1
Term13465,-1.0,RVA8356,Model2,Data1,1,Fold1
Term13465,-1.0,RVA9683,Model2,Data1,1,Fold1
Term13466,-1.0,RVA9697,Model2,Data1,1,Fold1
Term13467,-1.0,RVA9719,Model2,Data1,1,Fold1
Term13468,-1.0,RVA9560,Model2,Data1,1,Fold1
Term13468,-1.0,RVA9710,Model2,Data1,1,Fold1
Term13469,-1.0,RVA778,Model2,Data1,1,Fold1
Term13469,-1.0,RVA9718,Model2,Data1,1,Fold1
Term13470,-1.0,RVA724,Model2,Data1,1,Fold1
Term13470,-1.0,RVA9681,Model2,Data1,1,Fold1
Term13471,-1.0,RVA9714,Model2,Data1,1,Fold1
Term13472,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13472,-1.0,RVA9712,Model2,Data1,1,Fold1
Term13473,-1.0,RVA12643,Model2,Data1,1,Fold1
Term13474,-1.0,RVA12642,Model2,Data1,1,Fold1
Term13475,-1.0,RVA12642,Model2,Data1,1,Fold1
Term13476,-1.0,RVA12649,Model2,Data1,1,Fold1
Term13477,-1.0,RVA9716,Model2,Data1,1,Fold1
Term13478,-1.0,RVA12648,Model2,Data1,1,Fold1
Term13479,-1.0,RVA8378,Model2,Data1,1,Fold1
Term13479,-1.0,RVA12649,Model2,Data1,1,Fold1
Term13480,-1.0,RVA845,Model2,Data1,1,Fold1
Term13480,-1.0,RVA12641,Model2,Data1,1,Fold1
Term13481,-1.0,RVA12644,Model2,Data1,1,Fold1
Term13482,-1.0,RVA12645,Model2,Data1,1,Fold1
Term13483,-1.0,RVA12646,Model2,Data1,1,Fold1
Term13484,-1.0,RVA12685,Model2,Data1,1,Fold1
Term13485,-1.0,RVA12684,Model2,Data1,1,Fold1
Term13486,-1.0,RVA12691,Model2,Data1,1,Fold1
Term13487,-1.0,RVA12682,Model2,Data1,1,Fold1
Term13488,-1.0,RVA12689,Model2,Data1,1,Fold1
Term13489,-1.0,RVA12683,Model2,Data1,1,Fold1
Term13490,-1.0,RVA12689,Model2,Data1,1,Fold1
Term13491,-1.0,RVA12721,Model2,Data1,1,Fold1
Term13492,-1.0,RVA8355,Model2,Data1,1,Fold1
Term13492,-1.0,RVA12690,Model2,Data1,1,Fold1
Term13493,-1.0,RVA12721,Model2,Data1,1,Fold1
Term13494,-1.0,RVA12687,Model2,Data1,1,Fold1
Term13495,-1.0,RVA8350,Model2,Data1,1,Fold1
Term13495,-1.0,RVA12719,Model2,Data1,1,Fold1
Term13496,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13496,-1.0,RVA12718,Model2,Data1,1,Fold1
Term13497,-1.0,RVA12727,Model2,Data1,1,Fold1
Term13498,-1.0,RVA12723,Model2,Data1,1,Fold1
Term13499,-1.0,RVA12852,Model2,Data1,1,Fold1
Term13500,-1.0,RVA12730,Model2,Data1,1,Fold1
Term13501,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13501,-1.0,RVA12724,Model2,Data1,1,Fold1
Term13502,-1.0,RVA12851,Model2,Data1,1,Fold1
Term13503,-1.0,RVA12857,Model2,Data1,1,Fold1
Term13504,-1.0,RVA724,Model2,Data1,1,Fold1
Term13504,-1.0,RVA12854,Model2,Data1,1,Fold1
Term13505,-1.0,RVA12855,Model2,Data1,1,Fold1
Term13506,-1.0,RVA12858,Model2,Data1,1,Fold1
Term13507,-1.0,RVA12853,Model2,Data1,1,Fold1
Term13508,-1.0,RVA12856,Model2,Data1,1,Fold1
Term13509,-1.0,RVA12877,Model2,Data1,1,Fold1
Term13510,-1.0,RVA12893,Model2,Data1,1,Fold1
Term13511,-1.0,RVA773,Model2,Data1,1,Fold1
Term13511,-1.0,RVA12874,Model2,Data1,1,Fold1
Term13512,-1.0,RVA12892,Model2,Data1,1,Fold1
Term13513,-1.0,RVA12878,Model2,Data1,1,Fold1
Term13514,-1.0,RVA12892,Model2,Data1,1,Fold1
Term13515,-1.0,RVA12892,Model2,Data1,1,Fold1
Term13516,-1.0,RVA773,Model2,Data1,1,Fold1
Term13516,-1.0,RVA12892,Model2,Data1,1,Fold1
Term13517,-1.0,RVA12891,Model2,Data1,1,Fold1
Term13518,-1.0,RVA12891,Model2,Data1,1,Fold1
Term13519,-1.0,RVA844,Model2,Data1,1,Fold1
Term13519,-1.0,RVA12891,Model2,Data1,1,Fold1
Term13520,-1.0,RVA12892,Model2,Data1,1,Fold1
Term13521,-1.0,RVA12891,Model2,Data1,1,Fold1
Term13522,-1.0,RVA12890,Model2,Data1,1,Fold1
Term13523,-1.0,RVA12903,Model2,Data1,1,Fold1
Term13524,-1.0,RVA9557,Model2,Data1,1,Fold1
Term13524,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13525,-1.0,RVA9560,Model2,Data1,1,Fold1
Term13525,-1.0,RVA12923,Model2,Data1,1,Fold1
Term13526,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13527,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13528,-1.0,RVA12895,Model2,Data1,1,Fold1
Term13529,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13530,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13531,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13532,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13533,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13534,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13535,-1.0,RVA845,Model2,Data1,1,Fold1
Term13535,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13536,-1.0,RVA844,Model2,Data1,1,Fold1
Term13536,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13537,-1.0,RVA754,Model2,Data1,1,Fold1
Term13537,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13538,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13539,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13540,-1.0,RVA12920,Model2,Data1,1,Fold1
Term13541,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13542,-1.0,RVA848,Model2,Data1,1,Fold1
Term13542,-1.0,RVA12922,Model2,Data1,1,Fold1
Term13543,-1.0,RVA12927,Model2,Data1,1,Fold1
Term13544,-1.0,RVA12919,Model2,Data1,1,Fold1
Term13545,-1.0,RVA12941,Model2,Data1,1,Fold1
Term13546,-1.0,RVA12924,Model2,Data1,1,Fold1
Term13547,-1.0,RVA12940,Model2,Data1,1,Fold1
Term13548,-1.0,RVA9558,Model2,Data1,1,Fold1
Term13548,-1.0,RVA12939,Model2,Data1,1,Fold1
Term13549,-1.0,RVA12953,Model2,Data1,1,Fold1
Term13550,-1.0,RVA8356,Model2,Data1,1,Fold1
Term13550,-1.0,RVA12943,Model2,Data1,1,Fold1
Term13551,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13551,-1.0,RVA12938,Model2,Data1,1,Fold1
Term13552,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13553,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13554,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13555,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13556,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13557,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13558,-1.0,RVA778,Model2,Data1,1,Fold1
Term13558,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13559,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13560,-1.0,RVA844,Model2,Data1,1,Fold1
Term13560,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13561,-1.0,RVA848,Model2,Data1,1,Fold1
Term13561,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13562,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13562,-1.0,RVA12950,Model2,Data1,1,Fold1
Term13563,-1.0,RVA12973,Model2,Data1,1,Fold1
Term13564,-1.0,RVA12972,Model2,Data1,1,Fold1
Term13565,-1.0,RVA12971,Model2,Data1,1,Fold1
Term13566,-1.0,RVA12968,Model2,Data1,1,Fold1
Term13567,-1.0,RVA8368,Model2,Data1,1,Fold1
Term13567,-1.0,RVA12967,Model2,Data1,1,Fold1
Term13568,-1.0,RVA773,Model2,Data1,1,Fold1
Term13568,-1.0,RVA12980,Model2,Data1,1,Fold1
Term13569,-1.0,RVA9558,Model2,Data1,1,Fold1
Term13569,-1.0,RVA12967,Model2,Data1,1,Fold1
Term13570,-1.0,RVA724,Model2,Data1,1,Fold1
Term13570,-1.0,RVA12972,Model2,Data1,1,Fold1
Term13571,-1.0,RVA13003,Model2,Data1,1,Fold1
Term13572,-1.0,RVA844,Model2,Data1,1,Fold1
Term13572,-1.0,RVA13002,Model2,Data1,1,Fold1
Term13573,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13573,-1.0,RVA13000,Model2,Data1,1,Fold1
Term13574,-1.0,RVA12998,Model2,Data1,1,Fold1
Term13575,-1.0,RVA13037,Model2,Data1,1,Fold1
Term13576,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13576,-1.0,RVA12997,Model2,Data1,1,Fold1
Term13577,-1.0,RVA13045,Model2,Data1,1,Fold1
Term13578,-1.0,RVA8405,Model2,Data1,1,Fold1
Term13578,-1.0,RVA12997,Model2,Data1,1,Fold1
Term13579,-1.0,RVA13036,Model2,Data1,1,Fold1
Term13580,-1.0,RVA13044,Model2,Data1,1,Fold1
Term13581,-1.0,RVA13043,Model2,Data1,1,Fold1
Term13582,-1.0,RVA13042,Model2,Data1,1,Fold1
Term13583,-1.0,RVA13038,Model2,Data1,1,Fold1
Term13584,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13584,-1.0,RVA13040,Model2,Data1,1,Fold1
Term13585,-1.0,RVA13076,Model2,Data1,1,Fold1
Term13586,-1.0,RVA13039,Model2,Data1,1,Fold1
Term13587,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13587,-1.0,RVA13085,Model2,Data1,1,Fold1
Term13588,-1.0,RVA13083,Model2,Data1,1,Fold1
Term13589,-1.0,RVA13083,Model2,Data1,1,Fold1
Term13590,-1.0,RVA13085,Model2,Data1,1,Fold1
Term13591,-1.0,RVA13082,Model2,Data1,1,Fold1
Term13592,-1.0,RVA13081,Model2,Data1,1,Fold1
Term13593,-1.0,RVA13081,Model2,Data1,1,Fold1
Term13594,-1.0,RVA13081,Model2,Data1,1,Fold1
Term13595,-1.0,RVA13083,Model2,Data1,1,Fold1
Term13596,-1.0,RVA13081,Model2,Data1,1,Fold1
Term13597,-1.0,RVA13081,Model2,Data1,1,Fold1
Term13598,-1.0,RVA13079,Model2,Data1,1,Fold1
Term13599,-1.0,RVA12125,Model2,Data1,1,Fold1
Term13600,-1.0,RVA12122,Model2,Data1,1,Fold1
Term13601,-1.0,RVA12132,Model2,Data1,1,Fold1
Term13602,-1.0,RVA12132,Model2,Data1,1,Fold1
Term13603,-1.0,RVA848,Model2,Data1,1,Fold1
Term13603,-1.0,RVA13081,Model2,Data1,1,Fold1
Term13604,-1.0,RVA12128,Model2,Data1,1,Fold1
Term13605,-1.0,RVA8355,Model2,Data1,1,Fold1
Term13605,-1.0,RVA12127,Model2,Data1,1,Fold1
Term13606,-1.0,RVA12126,Model2,Data1,1,Fold1
Term13607,-1.0,RVA12294,Model2,Data1,1,Fold1
Term13608,-1.0,RVA12294,Model2,Data1,1,Fold1
Term13609,-1.0,RVA12294,Model2,Data1,1,Fold1
Term13610,-1.0,RVA773,Model2,Data1,1,Fold1
Term13610,-1.0,RVA12294,Model2,Data1,1,Fold1
Term13611,-1.0,RVA12294,Model2,Data1,1,Fold1
Term13612,-1.0,RVA12294,Model2,Data1,1,Fold1
Term13613,-1.0,RVA12294,Model2,Data1,1,Fold1
Term13614,-1.0,RVA12302,Model2,Data1,1,Fold1
Term13615,-1.0,RVA12294,Model2,Data1,1,Fold1
Term13616,-1.0,RVA12313,Model2,Data1,1,Fold1
Term13617,-1.0,RVA12299,Model2,Data1,1,Fold1
Term13618,-1.0,RVA12313,Model2,Data1,1,Fold1
Term13619,-1.0,RVA12319,Model2,Data1,1,Fold1
Term13620,-1.0,RVA844,Model2,Data1,1,Fold1
Term13620,-1.0,RVA12313,Model2,Data1,1,Fold1
Term13621,-1.0,RVA845,Model2,Data1,1,Fold1
Term13621,-1.0,RVA12313,Model2,Data1,1,Fold1
Term13622,-1.0,RVA12319,Model2,Data1,1,Fold1
Term13623,-1.0,RVA12313,Model2,Data1,1,Fold1
Term13624,-1.0,RVA12318,Model2,Data1,1,Fold1
Term13625,-1.0,RVA12317,Model2,Data1,1,Fold1
Term13626,-1.0,RVA12334,Model2,Data1,1,Fold1
Term13627,-1.0,RVA12336,Model2,Data1,1,Fold1
Term13628,-1.0,RVA12345,Model2,Data1,1,Fold1
Term13629,-1.0,RVA12319,Model2,Data1,1,Fold1
Term13630,-1.0,RVA12342,Model2,Data1,1,Fold1
Term13631,-1.0,RVA8405,Model2,Data1,1,Fold1
Term13631,-1.0,RVA12340,Model2,Data1,1,Fold1
Term13632,-1.0,RVA12339,Model2,Data1,1,Fold1
Term13633,-1.0,RVA12338,Model2,Data1,1,Fold1
Term13634,-1.0,RVA12337,Model2,Data1,1,Fold1
Term13635,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13635,-1.0,RVA12366,Model2,Data1,1,Fold1
Term13636,-1.0,RVA12363,Model2,Data1,1,Fold1
Term13637,-1.0,RVA12365,Model2,Data1,1,Fold1
Term13638,-1.0,RVA12367,Model2,Data1,1,Fold1
Term13639,-1.0,RVA12366,Model2,Data1,1,Fold1
Term13640,-1.0,RVA12370,Model2,Data1,1,Fold1
Term13641,-1.0,RVA12388,Model2,Data1,1,Fold1
Term13642,-1.0,RVA12388,Model2,Data1,1,Fold1
Term13643,-1.0,RVA12369,Model2,Data1,1,Fold1
Term13644,-1.0,RVA12388,Model2,Data1,1,Fold1
Term13645,-1.0,RVA12388,Model2,Data1,1,Fold1
Term13646,-1.0,RVA12384,Model2,Data1,1,Fold1
Term13647,-1.0,RVA8356,Model2,Data1,1,Fold1
Term13647,-1.0,RVA12371,Model2,Data1,1,Fold1
Term13648,-1.0,RVA12388,Model2,Data1,1,Fold1
Term13649,-1.0,RVA12390,Model2,Data1,1,Fold1
Term13650,-1.0,RVA12393,Model2,Data1,1,Fold1
Term13651,-1.0,RVA12417,Model2,Data1,1,Fold1
Term13652,-1.0,RVA12418,Model2,Data1,1,Fold1
Term13653,-1.0,RVA12416,Model2,Data1,1,Fold1
Term13654,-1.0,RVA12373,Model2,Data1,1,Fold1
Term13655,-1.0,RVA12419,Model2,Data1,1,Fold1
Term13656,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13656,-1.0,RVA12413,Model2,Data1,1,Fold1
Term13657,-1.0,RVA12414,Model2,Data1,1,Fold1
Term13658,-1.0,RVA12426,Model2,Data1,1,Fold1
Term13659,-1.0,RVA12426,Model2,Data1,1,Fold1
Term13660,-1.0,RVA12426,Model2,Data1,1,Fold1
Term13661,-1.0,RVA12421,Model2,Data1,1,Fold1
Term13662,-1.0,RVA12450,Model2,Data1,1,Fold1
Term13663,-1.0,RVA12450,Model2,Data1,1,Fold1
Term13664,-1.0,RVA12449,Model2,Data1,1,Fold1
Term13665,-1.0,RVA12423,Model2,Data1,1,Fold1
Term13666,-1.0,RVA12448,Model2,Data1,1,Fold1
Term13667,-1.0,RVA803,Model2,Data1,1,Fold1
Term13667,-1.0,RVA12449,Model2,Data1,1,Fold1
Term13668,-1.0,RVA8350,Model2,Data1,1,Fold1
Term13668,-1.0,RVA12464,Model2,Data1,1,Fold1
Term13669,-1.0,RVA12462,Model2,Data1,1,Fold1
Term13670,-1.0,RVA12443,Model2,Data1,1,Fold1
Term13671,-1.0,RVA12445,Model2,Data1,1,Fold1
Term13672,-1.0,RVA9558,Model2,Data1,1,Fold1
Term13672,-1.0,RVA12446,Model2,Data1,1,Fold1
Term13673,-1.0,RVA12491,Model2,Data1,1,Fold1
Term13674,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13674,-1.0,RVA12483,Model2,Data1,1,Fold1
Term13675,-1.0,RVA12488,Model2,Data1,1,Fold1
Term13676,-1.0,RVA8356,Model2,Data1,1,Fold1
Term13676,-1.0,RVA12486,Model2,Data1,1,Fold1
Term13677,-1.0,RVA12484,Model2,Data1,1,Fold1
Term13678,-1.0,RVA12485,Model2,Data1,1,Fold1
Term13679,-1.0,RVA12503,Model2,Data1,1,Fold1
Term13680,-1.0,RVA12490,Model2,Data1,1,Fold1
Term13681,-1.0,RVA12503,Model2,Data1,1,Fold1
Term13682,-1.0,RVA5710,Model2,Data1,1,Fold1
Term13682,-1.0,RVA12524,Model2,Data1,1,Fold1
Term13683,-1.0,RVA12531,Model2,Data1,1,Fold1
Term13684,-1.0,RVA12503,Model2,Data1,1,Fold1
Term13685,-1.0,RVA12503,Model2,Data1,1,Fold1
Term13686,-1.0,RVA12531,Model2,Data1,1,Fold1
Term13687,-1.0,RVA12531,Model2,Data1,1,Fold1
Term13688,-1.0,RVA12530,Model2,Data1,1,Fold1
Term13689,-1.0,RVA12532,Model2,Data1,1,Fold1
Term13690,-1.0,RVA12530,Model2,Data1,1,Fold1
Term13691,-1.0,RVA12530,Model2,Data1,1,Fold1
Term13692,-1.0,RVA754,Model2,Data1,1,Fold1
Term13692,-1.0,RVA12530,Model2,Data1,1,Fold1
Term13693,-1.0,RVA12528,Model2,Data1,1,Fold1
Term13694,-1.0,RVA12525,Model2,Data1,1,Fold1
Term13695,-1.0,RVA12530,Model2,Data1,1,Fold1
Term13696,-1.0,RVA12525,Model2,Data1,1,Fold1
